"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00014751","2011-01-01T17:22:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1015.9","2.0","8.0","","HZ:7 ||HZ","","","66.0","BKN:07 6.1 OVC:08 30.48","","1003.2","9.656","5.3","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09001/01/11 17:22:02 SPECI KCXY 012222Z 00000KT 6SM HZ BKN020 OVC100 08/02 A3000 RMK AO2 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T17:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.2","1.7","6.7","0.0","HZ:7 ||HZ","","","71.0","OVC:08 5.49","1015.5","1002.5","9.656","4.5","120.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10001/01/11 17:56:02 METAR KCXY 012256Z 12004KT 6SM HZ OVC018 07/02 A2998 RMK AO2 SLP155 T00670017 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T18:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.2","2.0","7.0","","||HZ","","","71.0","","1015.5","","","","120.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET078METAR KCXY 012256Z 12004KT 6SM HZ OVC018 07/02 A2998 RMK AO2 SLP155 T00670017;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T18:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.2","1.7","7.2","0.0","HZ:7 ||HZ","-0.4","5","68.0","OVC:08 5.49","1015.7","1002.5","8.047","4.8","80.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/01/11 18:56:02 METAR KCXY 012356Z 08003KT 5SM HZ OVC018 07/02 A2998 RMK AO2 SLP157 T00720017 10083 20067 55004 (BR)","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T19:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.2","2.0","7.0","","||HZ","-0.4","5","71.0","","1015.7","","","","80.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET096METAR KCXY 012356Z 08003KT 5SM HZ OVC018 07/02 A2998 RMK AO2 SLP157 T00720017 10083 20067 55004;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T19:52:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1015.2","2.0","7.0","","HZ:7 ||HZ","","","71.0","OVC:08 4.27","","1002.5","9.656","5.0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07801/01/11 19:52:01 SPECI KCXY 020052Z 00000KT 6SM HZ OVC014 07/02 A2998 RMK AO2","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T19:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.9","1.7","7.2","0.0","HZ:7 ||HZ","","","68.0","OVC:08 4.27","1015.4","1002.2","9.656","4.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/01/11 19:56:01 METAR KCXY 020056Z 00000KT 6SM HZ OVC014 07/02 A2997 RMK AO2 SLP154 T00720017","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T20:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.9","2.0","7.0","","||HZ","","","71.0","","1015.4","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET078METAR KCXY 020056Z 00000KT 6SM HZ OVC014 07/02 A2997 RMK AO2 SLP154 T00720017;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T20:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.9","1.7","7.2","0.0","HZ:7 ||HZ","","","68.0","OVC:08 4.27","1015.4","1002.2","8.047","4.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/01/11 20:56:01 METAR KCXY 020156Z 00000KT 5SM HZ OVC014 07/02 A2997 RMK AO2 SLP154 T00720017","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T21:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.9","2.0","7.0","","","","","71.0","","1015.4","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR KCXY 020156Z AUTO 00000KT 5SM HZ OVC014 07/02 A2997 RMK AO2 SLP154 T00720017;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T21:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.2","2.2","7.2","0.0","HZ:7 ||HZ","-0.9","8","71.0","OVC:08 4.27","1014.5","1001.5","8.047","5.0","80.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10101/01/11 21:56:01 METAR KCXY 020256Z 08003KT 5SM HZ OVC014 07/02 A2995 RMK AO2 SLP145 T00720022 58009","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T22:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.2","2.0","7.0","","","-0.9","8","71.0","","1014.5","","","","80.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET089METAR KCXY 020256Z AUTO 08003KT 5SM HZ OVC014 07/02 A2995 RMK AO2 SLP145 T00720022 58009;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T22:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.9","3.3","7.2","0.0","HZ:7 ||HZ","","","77.0","OVC:08 4.27","1014.1","1001.2","8.047","5.5","60.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09501/01/11 22:56:01 METAR KCXY 020356Z 06005KT 5SM HZ OVC014 07/03 A2994 RMK AO2 SLP141 T00720033","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T23:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.9","3.0","7.0","","","","","76.0","","1014.1","","","","60.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR KCXY 020356Z AUTO 06005KT 5SM HZ OVC014 07/03 A2994 RMK AO2 SLP141 T00720033;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T23:37:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1013.9","3.0","7.0","","HZ:7 ||HZ","","","76.0","OVC:08 4.88","","1001.2","8.047","5.2","","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET07801/01/11 23:37:01 SPECI KCXY 020437Z VRB03KT 5SM HZ OVC016 07/03 A2994 RMK AO2","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-01T23:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.5","3.3","7.2","0.0","HZ:7 ||HZ","","","77.0","BKN:07 4.88 OVC:08 15.24","1013.9","1000.9","8.047","5.5","50.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11201/01/11 23:56:01 METAR KCXY 020456Z 05003KT 5SM HZ BKN016 OVC050 07/03 A2993 RMK AO2 SLP139 T00720033 400831022","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T00:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.5","3.0","7.0","","","","","76.0","BKN:07 OVC:08","1013.9","","","","50.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET100METAR KCXY 020456Z AUTO 05003KT 5SM HZ BKN016 OVC050 07/03 A2993 RMK AO2 SLP139 T00720033 400831022;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T00:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","SOD","","","","","","","","","","","","","","","","","","0730","1652","","6.2","","","","","4.2","0","5.31","12.1","13.3","-1.0","310","12.5","0.3","","","290","8.1","HZ RA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T00:22:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1013.2","9.0","12.0","","","","","82.0","SCT:04 4.88 OVC:08 15.24","","1000.5","12.875","10.5","210.0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08201/02/11 00:22:02 SPECI KCXY 020522Z 21008KT 8SM SCT016 OVC050 12/09 A2992 RMK AO2","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T00:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1012.9","10.0","12.8","0.0","","-1.2","8","83.0","FEW:02 4.88 OVC:08 16.76","1013.2","1000.2","16.093","11.3","240.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11801/02/11 00:56:02 METAR KCXY 020556Z 24005KT 10SM FEW016 OVC055 13/10 A2991 RMK AO2 SLP132 T01280100 10128 20067 58012","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T01:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1012.9","10.0","13.0","","","-1.2","8","82.0","FEW:02 OVC:08","1013.2","","","","240.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET106METAR KCXY 020556Z AUTO 24005KT 10SM FEW016 OVC055 13/10 A2991 RMK AO2 SLP132 T01280100 10128 20067 58012;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T01:26:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1012.9","10.0","13.0","","","","","82.0","BKN:07 4.88 OVC:08 16.76","","1000.2","16.093","11.3","250.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08301/02/11 01:26:02 SPECI KCXY 020626Z 25005KT 10SM BKN016 OVC055 13/10 A2991 RMK AO2","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T01:51:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1013.2","7.0","10.0","","","","","82.0","BKN:07 4.27 OVC:08 16.76","","1000.5","11.265","8.6","340.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08201/02/11 01:51:02 SPECI KCXY 020651Z 34004KT 7SM BKN014 OVC055 10/07 A2992 RMK AO2","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T01:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1013.2","6.1","9.4","0.0","HZ:7 ||HZ","","","80.0","BKN:07 4.27 OVC:08 16.76","1013.4","1000.5","8.047","7.8","340.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10201/02/11 01:56:02 METAR KCXY 020656Z 34005KT 5SM HZ BKN014 OVC055 09/06 A2992 RMK AO2 SLP134 T00940061","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T02:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1013.2","6.0","9.0","","","","","82.0","BKN:07 OVC:08","1013.4","","","","340.0","","2.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET090METAR KCXY 020656Z AUTO 34005KT 5SM HZ BKN014 OVC055 09/06 A2992 RMK AO2 SLP134 T00940061;","","","","","","","","","","07/12/2007"
"USW00014751","2011-01-02T02:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.2","7.2","10.0","0.0","HZ:7 ||HZ","","","83.0","BKN:07 3.66 OVC:08 5.79","1014.5","1001.5","8.047","8.6","260.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10201/02/11 02:56:02 METAR KCXY 020756Z 26006KT 5SM HZ BKN012 OVC019 10/07 A2995 RMK AO2 SLP145 T01000072","","","","","","","","","","07/12/2007"
